"love being sick... eyes watering, nose running, can't stop sneezing 🙃

and I'm in class! maybe I'm just allergic to grad school",FALSE,1,NA,2019-02-27T23:56:56Z,FALSE,NA,1100907667327979520,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The_EricAndrews,0,FALSE,FALSE,NA,NA
"Flu update: fever is coming down finally. The brace has helped with the pain when coughing and sneezing (thank you,… https://t.co/zQywgSIdp0",FALSE,0,NA,2019-02-27T23:56:12Z,TRUE,NA,1100907484733005824,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",dochappycamper,0,FALSE,FALSE,NA,NA
"RT @nbcbrooklyn99: In true #Brooklyn99 fashion, we waited 9 seconds to tell them the good news. 😏 We're coming back, y'all! https://t.co/T3…",FALSE,0,NA,2019-02-27T23:51:36Z,FALSE,NA,1100906327197532160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sneezing_pizza,23907,TRUE,FALSE,NA,NA
Sneezing while you have to pee is the worst shit ever 😭😭,FALSE,0,NA,2019-02-27T23:51:28Z,FALSE,NA,1100906293873856512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_christmass,0,FALSE,FALSE,NA,NA
"If i could STOP FCKING SNEEZING, that’d be gr8🙄",FALSE,0,NA,2019-02-27T23:45:08Z,FALSE,NA,1100904699937595395,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylaclairx,0,FALSE,FALSE,NA,NA
@37__Dj Dj you gotta fight me. Yo baby coughed in my face on Sunday and I been sneezing ever since.,FALSE,0,37__Dj,2019-02-27T23:43:17Z,FALSE,NA,1100904231190626304,1624209132,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BelleChienneLEO,0,FALSE,FALSE,NA,NA
I can’t stop sneezing,FALSE,0,NA,2019-02-27T23:40:24Z,FALSE,NA,1100903507958341634,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vivianomgg,0,FALSE,FALSE,NA,NA
What’s scarier than sneezing while driving? Sneezing while driving on ice.,FALSE,10,NA,2019-02-27T23:30:44Z,FALSE,NA,1100901072699252736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sammie_mags,0,FALSE,FALSE,NA,NA
RT @Leonard1Trenton: Sneezing while driving is by far the scariest shit.,FALSE,0,NA,2019-02-27T23:26:49Z,FALSE,NA,1100900088426172416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brylee_Laurie,7,TRUE,FALSE,NA,NA
Republicans are so far up Trumps ass he must be sneezing out elephant tucks🤥,FALSE,0,NA,2019-02-27T23:25:49Z,FALSE,NA,1100899838563155968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NatalieGreennat,0,FALSE,FALSE,NA,NA
@allisonnnnn81 I make the decision to drive at a lower speed just in case I have an unexpected sneezing fit 😜,FALSE,1,allisonnnnn81,2019-02-27T23:18:30Z,FALSE,1100853403708727296,1100897994914910208,490928584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bradymanuel,0,FALSE,FALSE,NA,NA
"RT @mountainbrookpd: Some of the effects people can experience from being exposed to chlorine gas are sneezing, nose irritation, burning se…",FALSE,0,NA,2019-02-27T23:02:01Z,FALSE,NA,1100893846458769409,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WayneTrammell4,20,TRUE,FALSE,NA,NA
RT @PurinaCatChow: Achoo! When to worry about sneezes. #WeKnowCats https://t.co/2uizcXjLBl https://t.co/KzUaRMCVUp,FALSE,0,NA,2019-02-27T22:49:02Z,FALSE,NA,1100890579968425985,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fiona64nj,1016,TRUE,FALSE,NA,NA
RT @wvlt: The cedar trees are sneezing! @bencatheywvlt break downs what’s going on in the mountains. https://t.co/bYL7xA36zU,FALSE,0,NA,2019-02-27T22:47:57Z,FALSE,NA,1100890306243891200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MarybethJacoby,3,TRUE,FALSE,NA,NA
@HisKandee Sneezing sucks,FALSE,1,HisKandee,2019-02-27T22:45:18Z,FALSE,1100889506138460160,1100889640788258817,811685503837868032,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SouthernSassyRP,0,FALSE,FALSE,NA,NA
just coughing and sneezing and eating a whole chipotle burrito at my wet fizzy desk,FALSE,1,emilyefox,2019-02-27T22:39:29Z,FALSE,1100886148921155584,1100888177907286020,185735408,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emilyefox,0,FALSE,FALSE,NA,NA
